ticker,company_name,industry,kpi_name,kpi_category,kpi_unit,kpi_output_type,kpi_description,kpi_tags,kpi_source,kpi_formula,var_a_type,var_a_name,var_b_type,var_b_name
ABG,ASBURY AUTOMOTIVE GROUP INC,Automotive Retailers,Number of Franchises,Number of Franchises,units,#,Number of Franchise,"franchises,  franchises, abg, asbury automotive group , automotive retailers",EventVester,A,A,Franchise,,
ABG,ASBURY AUTOMOTIVE GROUP INC,Automotive Retailers,Segment Revenue - Finance and insurance,Segment Revenue,$,$,Currency value of Segment Revenue,"segment,  revenue,  finance,  insurance, abg, asbury automotive group , automotive retailers",EventVester,"SUM(A1,A2,…,An)",Ai,Segment Revenue,n,Number of Segments
ABG,ASBURY AUTOMOTIVE GROUP INC,Automotive Retailers,Segment Revenue - New vehicle,Segment Revenue,$,$,Currency value of Segment New Revenue,"segment,  revenue,  newvehicle, abg, asbury automotive group , automotive retailers",EventVester,"SUM(A1,A2,…,An)",Ai,Segment New Revenue,n,Number of Segments
ABG,ASBURY AUTOMOTIVE GROUP INC,Automotive Retailers,Segment Revenue - Parts and service,Segment Revenue,$,$,Currency value of Segment Revenue,"segment,  revenue,  parts,  service, abg, asbury automotive group , automotive retailers",EventVester,"SUM(A1,A2,…,An)",Ai,Segment Revenue,n,Number of Segments
ABG,ASBURY AUTOMOTIVE GROUP INC,Automotive Retailers,Segment Revenue - Used Vehicle,Segment Revenue,$,$,Currency value of Segment Revenue,"segment,  revenue,  usedvehicle, abg, asbury automotive group , automotive retailers",EventVester,"SUM(A1,A2,…,An)",Ai,Segment Revenue,n,Number of Segments
ABG,ASBURY AUTOMOTIVE GROUP INC,Automotive Retailers,Sub Segment Revenue - Luxury - New vehicle,Sub Segment Revenue,$,$,Currency value of Segment New Revenue,"subsegment,  revenue,  luxury,  newvehicle, abg, asbury automotive group , automotive retailers",EventVester,"SUM(A1,A2,…,An)",Ai,Segment New Revenue,n,Number of Segments
ABG,ASBURY AUTOMOTIVE GROUP INC,Automotive Retailers,Sub Segment Revenue - Retail - Used Vehicle,Sub Segment Revenue,$,$,Currency value of Segment Revenue,"subsegment,  revenue,  retail,  usedvehicle, abg, asbury automotive group , automotive retailers",EventVester,"SUM(A1,A2,…,An)",Ai,Segment Revenue,n,Number of Segments
ABG,ASBURY AUTOMOTIVE GROUP INC,Automotive Retailers,Sub Segment Revenue - Wholesale - Used Vehicle,Sub Segment Revenue,$,$,Currency value of Segment Revenue,"subsegment,  revenue,  wholesale,  usedvehicle, abg, asbury automotive group , automotive retailers",EventVester,"SUM(A1,A2,…,An)",Ai,Segment Revenue,n,Number of Segments
ABG,ASBURY AUTOMOTIVE GROUP INC,Automotive Retailers,Volume - New vehicle,Volume,% increase,%,Percentage of New vehicles,"volume,  newvehicle, abg, asbury automotive group , automotive retailers",EventVester,A-B,A,New vehicles,B,New Vehicle Volume previous period
ABG,ASBURY AUTOMOTIVE GROUP INC,Automotive Retailers,Volume - Used vehicle retail,Volume,% increase,%,Percentage of Vehicle,"volume,  usedvehicleretail, abg, asbury automotive group , automotive retailers",EventVester,A-B,A,Vehicle,B,Vehicle Volume previous period
AN,"AutoNation, Inc.",Automotive Retailers,"Revenue - Finance and insurance, net",Revenue,$,$,Currency value of Net Revenue,"revenue,  finance,  insurance,  net, an, autonation, automotive retailers",EventVester,A,A,Net Revenue,,
AN,"AutoNation, Inc.",Automotive Retailers,Revenue - New vehicle,Revenue,$,$,Currency value of New Revenue,"revenue,  newvehicle, an, autonation, automotive retailers",EventVester,A,A,New Revenue,,
AN,"AutoNation, Inc.",Automotive Retailers,Revenue - Other,Revenue,$,$,Currency value of Revenue,"revenue,  other, an, autonation, automotive retailers",EventVester,A,A,Revenue,,
AN,"AutoNation, Inc.",Automotive Retailers,Revenue - Parts and service,Revenue,$,$,Currency value of Revenue,"revenue,  parts,  service, an, autonation, automotive retailers",EventVester,A,A,Revenue,,
AN,"AutoNation, Inc.",Automotive Retailers,Revenue - Used vehicle,Revenue,$,$,Currency value of Revenue,"revenue,  usedvehicle, an, autonation, automotive retailers",EventVester,A,A,Revenue,,
AN,"AutoNation, Inc.",Automotive Retailers,"Sales by Type - Finance and insurance, net Sales",Sales by Type,$,$,Currency value of Net Sales,"sales,  finance,  insurance,  net sales, an, autonation, automotive retailers",EventVester,A,A,Net Sales,B,Sales previous period
AN,"AutoNation, Inc.",Automotive Retailers,Sales by Type - New vehicle Sales,Sales by Type,$,$,Currency value of New Vehicle Sales,"sales,  newvehicle,  sales, an, autonation, automotive retailers",EventVester,A,A,New Vehicle Sales,,
AN,"AutoNation, Inc.",Automotive Retailers,Sales by Type - Other Sales,Sales by Type,$,$,Currency value of Sales,"sales,  othersales, an, autonation, automotive retailers",EventVester,A,A,Sales,,
AN,"AutoNation, Inc.",Automotive Retailers,Sales by Type - Parts and service Sales,Sales by Type,$,$,Currency value of Sales,"sales,  parts,  servicesales, an, autonation, automotive retailers",EventVester,A,A,Sales,,
AN,"AutoNation, Inc.",Automotive Retailers,Sales by Type - Used vehicle Sales,Sales by Type,$,$,Currency value of Vehicle Sales,"sales,  usedvehiclesales, an, autonation, automotive retailers",EventVester,A,A,Used Vehicle Sales,,
AN,"AutoNation, Inc.",Automotive Retailers,Segment Revenues - Corporate and other,Segment Revenues,$,$,Currency value of Segment Revenue,"segment,  revenues,  corporate,  other, an, autonation, automotive retailers",EventVester,A,A,Segment Revenue,,
AN,"AutoNation, Inc.",Automotive Retailers,Segment Revenues - Corporate and other Revenue,Segment Revenues,$,$,Currency value of Segment Revenue,"segment,  revenues,  corporate,  other,  revenue, an, autonation, automotive retailers",EventVester,A,A,Segment Revenue,,
AN,"AutoNation, Inc.",Automotive Retailers,Segment Revenues - Domestic,Segment Revenues,$,$,Currency value of Segment Revenue,"segment,  revenues,  domestic, an, autonation, automotive retailers",EventVester,A,A,Segment Revenue,,
AN,"AutoNation, Inc.",Automotive Retailers,Segment Revenues - Domestic Revenue,Segment Revenues,$,$,Currency value of Segment Revenue,"segment,  revenues,  domesticrevenue, an, autonation, automotive retailers",EventVester,A,A,Segment Revenue,,
AN,"AutoNation, Inc.",Automotive Retailers,Segment Revenues - Import,Segment Revenues,$,$,Currency value of Segment Revenue,"segment,  revenues,  import, an, autonation, automotive retailers",EventVester,A,A,Segment Revenue,,
AN,"AutoNation, Inc.",Automotive Retailers,Segment Revenues - Import Revenue,Segment Revenues,$,$,Currency value of Segment Revenue,"segment,  revenues,  import,  revenue, an, autonation, automotive retailers",EventVester,A,A,Segment Revenue,,
AN,"AutoNation, Inc.",Automotive Retailers,Segment Revenues - Premium Luxury,Segment Revenues,$,$,Currency value of Segment Revenue,"segment,  revenues,  premiumluxury, an, autonation, automotive retailers",EventVester,A,A,Segment Revenue,,
AN,"AutoNation, Inc.",Automotive Retailers,Segment Revenues - Premium Luxury Revenue,Segment Revenues,$,$,Currency value of Segment Revenue,"segment,  revenues,  premiumluxury,  revenue, an, autonation, automotive retailers",EventVester,A,A,Segment Revenue,,
AN,"AutoNation, Inc.",Automotive Retailers,Vehicles sold - Total Vehicles sold,Vehicles sold,vehicles,$,Currency value of Total vehicles sold,"vehiclessold,  total,  vehiclessold, an, autonation, automotive retailers",EventVester,A,A,Revenue from Vehicles Sold,,
AN,"AutoNation, Inc.",Automotive Retailers,Vehicles sold - New vehicle,Vehicles sold,vehicles,$,Currency value of New vehicles sold,"vehiclessold,  newvehicle, an, autonation, automotive retailers",EventVester,A,A,Revenue from Vehicles sold,,
AN,"AutoNation, Inc.",Automotive Retailers,Vehicles sold - Used vehicle,Vehicles sold,vehicles,$,Currency value of vehicles sold,"vehiclessold,  usedvehicle, an, autonation, automotive retailers",EventVester,A,A,Revenue from Vehicles sold,,
AZO,"AUTOZONE, INC.",Automotive Retailers,Domestic Commercial Sales - Total Domestic Commercial Sales,Domestic Commercial Sales,$,$,Currency value of Total Sales,"domesticsales,  total,  domesticsales,  commercialsales, azo, autozone, automotive retailers",EventVester,A,A,Domestic Commercial Sales,,
AZO,"AUTOZONE, INC.",Automotive Retailers,Sales per average store ,Sales per average store ,$,$,Currency value of Average per Unit Store Sales,"sales,  average,  store,  sales,  average,  store, azo, autozone, automotive retailers",EventVester,A,A,Average per Unit Stores Sales,,
AZO,"AUTOZONE, INC.",Automotive Retailers,Segment Sales - Auto Parts Locations,Segment Sales,$,$,Currency value of Segment Locations Sales,"segmentsales,  autopartslocations, azo, autozone, automotive retailers",EventVester,A,A,Segment Locations Sales,,
AZO,"AUTOZONE, INC.",Automotive Retailers,Segment Sales - Net Sales,Segment Sales,$,$,Currency value of Segment Net Sales,"segmentsales,  net sales, azo, autozone, automotive retailers",EventVester,A,A,Segment Net Sales,,
AZO,"AUTOZONE, INC.",Automotive Retailers,Segment Sales - Other,Segment Sales,$,$,Currency value of Segment Sales,"segmentsales,  other, azo, autozone, automotive retailers",EventVester,A,A,Segment Sales,,
AZO,"AUTOZONE, INC.",Automotive Retailers,Segment Sales - Total domestic commercial sales,Segment Sales,$,$,Currency value of Segment Total Sales,"segmentsales,  total,  domesticsales,  commercialsales, azo, autozone, automotive retailers",EventVester,A,A,Segment Total Sales,,
AZO,"AUTOZONE, INC.",Automotive Retailers,Segment Sales  - Total auto parts sales,Segment Sales ,$,$,Currency value of Segment Total Sales,"segmentsales,  totalautopartssales, azo, autozone, automotive retailers",EventVester,A,A,Segment Total Sales,,
AZO,"AUTOZONE, INC.",Automotive Retailers,Segment Stores - Ending Brazil stores,Segment Stores,stores,$,Currency value of Segment Store,"segment,  stores,  endingbrazil,  stores, azo, autozone, automotive retailers",EventVester,A,A,Segment Stores,,
AZO,"AUTOZONE, INC.",Automotive Retailers,Segment Stores - Ending Domestic Stores,Segment Stores,stores,$,Currency value of Segment Store,"segment,  stores,  endingdomestic,  stores, azo, autozone, automotive retailers",EventVester,A,A,Segment Stores,,
AZO,"AUTOZONE, INC.",Automotive Retailers,Segment Stores - Ending Mexico stores,Segment Stores,stores,$,Currency value of Segment Store,"segment,  stores,  endingmexico,  stores, azo, autozone, automotive retailers",EventVester,A,A,Segment Stores,,
AZO,"AUTOZONE, INC.",Automotive Retailers,Segment Stores - New Stores,Segment Stores,stores,$,Currency value of Segment New Store,"segment,  stores,  new store, azo, autozone, automotive retailers",EventVester,A,A,Segment New Stores,,
AZO,"AUTOZONE, INC.",Automotive Retailers,Segment Stores - Total Stores,Segment Stores,stores,$,Currency value of Segment Total Store,"segment,  stores,  total,  stores, azo, autozone, automotive retailers",EventVester,A,A,Segment Total Stores,,
CPRT,COPART INC,Automotive Retailers,Geographic Segment Revenue - Service revenues from International,Geographic Segment Revenue,$,$,Currency value of Segment Geographic Revenue,"revenue,  service,  revenues,  international, cprt, copart , automotive retailers",EventVester,A,A,Geographic Segment Revenue - Service Revenue from International,,
CPRT,COPART INC,Automotive Retailers,Geographic Segment Revenue - Service revenues from United States,Geographic Segment Revenue,$,$,Currency value of Segment Geographic Revenue,"revenue,  service,  revenues,  unitedstates, cprt, copart , automotive retailers",EventVester,A,A,Geographic Segment Revenue - Service Revenue from United States,,
CPRT,COPART INC,Automotive Retailers,Geographic Segment Revenue - Vehicle sales from International,Geographic Segment Revenue,$,$,Currency value of Segment Geographic Vehicle Sales Revenue,"revenue,  vehiclesales,  international, cprt, copart , automotive retailers",EventVester,A,A,Geographic Segment Revenue - Vehicle sales from International,,
CPRT,COPART INC,Automotive Retailers,Geographic Segment Revenue - Vehicle sales from United States,Geographic Segment Revenue,$,$,Currency value of Segment Geographic Vehicle Sales Revenue,"revenue,  vehiclesales,  unitedstates, cprt, copart , automotive retailers",EventVester,A,A,Geographic Segment Revenue - Vehicle sales from United States,,
CPRT,COPART INC,Automotive Retailers,Revenue by Type - Service revenues,Revenue by Type,$,$,Currency value of Revenue,"revenue,  service,  revenues, cprt, copart , automotive retailers",EventVester,A,A,Revenue,,
CPRT,COPART INC,Automotive Retailers,Revenue by Type - Vehicle sales,Revenue by Type,$,$,Currency value of Vehicle Sales Revenue,"revenue,  vehiclesales, cprt, copart , automotive retailers",EventVester,A,A,Vehicle Sales Revenue,,
CPRT,COPART INC,Automotive Retailers,Segment Revenue - International Revenue,Segment Revenue,$,$,Currency value of Segment Revenue,"segment,  revenue,  international,  revenue, cprt, copart , automotive retailers",EventVester,"SUM(A1,A2,…,An)",Ai,Segment Revenue,n,Number of Segments
CPRT,COPART INC,Automotive Retailers,Segment Revenue - Service revenues,Segment Revenue,$,$,Currency value of Segment Revenue,"segment,  revenue,  service,  revenues, cprt, copart , automotive retailers",EventVester,"SUM(A1,A2,…,An)",Ai,Segment Revenue,n,Number of Segments
CPRT,COPART INC,Automotive Retailers,Segment Revenue - United States Revenue,Segment Revenue,$,$,Currency value of Segment Revenue,"segment,  revenue,  unitedstates,  revenue, cprt, copart , automotive retailers",EventVester,"SUM(A1,A2,…,An)",Ai,Segment Revenue,n,Number of Segments
CPRT,COPART INC,Automotive Retailers,Segment Revenue - Vehicle sales,Segment Revenue,$,$,Currency value of Segment Vehicle Sales Revenue,"segment,  revenue,  vehiclesales, cprt, copart , automotive retailers",EventVester,"SUM(A1,A2,…,An)",Ai,Segment Vehicle Sales Revenue,n,Number of Segments
CRMT,AMERICA'S CAR-MART INC,Automotive Retailers,Gross profit - Total gross profit per retail unit sold,Gross profit,$,$,Currency value of Total Gross Profit per Unit sold,"grossprofit,  total,  grossprofit,  perretailunitsold, crmt, america's car-mart , automotive retailers",EventVester,SUM(A1+A2+...+An)/n,Ai,Total Gross Profit per Unit sold,n,Number of Units Sold
CRMT,AMERICA'S CAR-MART INC,Automotive Retailers,Price - Average Retail Sales Price ,Price,%,%,Percentage of Average Sales Price,"price,  retailsalesprice, crmt, america's car-mart , automotive retailers",EventVester,SUM(A1+A2+...+An)/n,Ai,Average Sales Price,n,Number of Units Sold
CRMT,AMERICA'S CAR-MART INC,Automotive Retailers,Sales - Retail units sold ,Sales,%,%,Percentage of Sales sold,"sales,  retailunitssold, crmt, america's car-mart , automotive retailers",EventVester,(A-B)/A,A,Sales sold,B,Sales previous period
CRMT,AMERICA'S CAR-MART INC,Automotive Retailers,Sales - Unit Sales Volume,Sales,%,%,Percentage of Sales,"sales,  unitsalesvolume, crmt, america's car-mart , automotive retailers",EventVester,(A-B)/A,A,Sales,B,Sales previous period
CRMT,AMERICA'S CAR-MART INC,Automotive Retailers,Segment Revenue - Interest income Revenue,Segment Revenue,$,$,Currency value of Segment Revenue,"segment,  revenue,  interestome,  revenue, crmt, america's car-mart , automotive retailers",EventVester,"SUM(A1,A2,…,An)",Ai,Segment Revenue,n,Number of Segments
CRMT,AMERICA'S CAR-MART INC,Automotive Retailers,Segment Revenue - Sales Revenue,Segment Revenue,$,$,Currency value of Segment Sales Revenue,"segment,  revenue,  sales,  revenue, crmt, america's car-mart , automotive retailers",EventVester,"SUM(A1,A2,…,An)",Ai,Segment Sales Revenue,n,Number of Segments
CRMT,AMERICA'S CAR-MART INC,Automotive Retailers,Sub-Segment Revenue - Accident protection plan revenue,Sub-Segment Revenue,$,$,Currency value of Segment Revenue,"subsegment,  revenue,  accidentprotectionplan,  revenue, crmt, america's car-mart , automotive retailers",EventVester,"SUM(A1,A2,…,An)",Ai,Segment Revenue,n,Number of Segments
CRMT,AMERICA'S CAR-MART INC,Automotive Retailers,Sub-Segment Revenue - Sales Ã¢â‚¬â€œ used autos,Sub-Segment Revenue,$,$,Currency value of Segment Sales Revenue,"subsegment,  revenue,  salesã¢â‚¬â€œusedautos, crmt, america's car-mart , automotive retailers",EventVester,"SUM(A1,A2,…,An)",Ai,Segment Sales Revenue,n,Number of Segments
CRMT,AMERICA'S CAR-MART INC,Automotive Retailers,Sub-Segment Revenue - Service contract sales,Sub-Segment Revenue,$,$,Currency value of Segment Sales Revenue,"subsegment,  revenue,  servicecontractsales, crmt, america's car-mart , automotive retailers",EventVester,"SUM(A1,A2,…,An)",Ai,Segment Sales Revenue,n,Number of Segments
CRMT,AMERICA'S CAR-MART INC,Automotive Retailers,Sub-Segment Revenue - Wholesales third party,Sub-Segment Revenue,$,$,Currency value of Segment Sales Revenue,"subsegment,  revenue,  wholesalesthirdparty, crmt, america's car-mart , automotive retailers",EventVester,"SUM(A1,A2,…,An)",Ai,Segment Sales Revenue,n,Number of Segments
CVNA,Carvana Co,Automotive Retailers,Retail Units Sold - Cars,Retail Units Sold,% increase yoy,%,Percentage of sold,"cars, cvna, carvana co, automotive retailers",EventVester,A,A,Retail Units Sold,,
CVNA,Carvana Co,Automotive Retailers,Retail Units Sold - Cars,Retail Units Sold,units,$,Currency value of sold,"cars, cvna, carvana co, automotive retailers",EventVester,A,A,Retail Units Sold,,
CVNA,Carvana Co,Automotive Retailers,Segment Revenue - Other sales and revenues,Segment Revenue,$,$,Currency value of Segment Sales Revenue,"segment,  revenue,  othersales,  revenues, cvna, carvana co, automotive retailers",EventVester,"SUM(A1,A2,…,An)",Ai,Segment Sales Revenue,n,Number of Segments
CVNA,Carvana Co,Automotive Retailers,"Segment Revenue - Used vehicle sales, net",Segment Revenue,$,$,Currency value of Segment Net Vehicle Sales Revenue,"segment,  revenue,  usedvehiclesales,  net, cvna, carvana co, automotive retailers",EventVester,"SUM(A1,A2,…,An)",Ai,Segment Net Vehicle Sales Revenue,n,Number of Segments
CVNA,Carvana Co,Automotive Retailers,Segment Revenue - Wholesale vehicle sales,Segment Revenue,$,$,Currency value of Segment Vehicle Sales Revenue,"segment,  revenue,  wholesalevehiclesales, cvna, carvana co, automotive retailers",EventVester,"SUM(A1,A2,…,An)",Ai,Segment Vehicle Sales Revenue,n,Number of Segments
CVNA,Carvana Co,Automotive Retailers,Vehicles Purchased - % Increase Customers,Vehicles Purchased,%,%,Percentage of Increase in Customers vehicles,"%reasecustomers, cvna, carvana co, automotive retailers",EventVester,(A-B)/A,A,Increase in Customers vehicles,B,Vehicles Purchase previous period
CWH,Camping World Holdings Inc,Automotive Retailers,Average gross profit per unit - New vehicles,Average gross profit per unit,$,$,Currency value of Average Gross Profit per Unit New vehicles,"grossprofit,  newvehicles, cwh, camping world holdings , automotive retailers",EventVester,SUM(A1+A2+...+An)/n,Ai,Average Gross Profit per Unit New vehicles,n,Number of Units
CWH,Camping World Holdings Inc,Automotive Retailers,Average gross profit per unit - Used vehicles,Average gross profit per unit,$,$,Currency value of Average Gross Profit per Unit vehicles,"grossprofit,  usedvehicles, cwh, camping world holdings , automotive retailers",EventVester,SUM(A1+A2+...+An)/n,Ai,Average Gross Profit per Unit vehicles,n,Number of Units
CWH,Camping World Holdings Inc,Automotive Retailers,Average selling price - New vehicles,Average selling price,$,$,Currency value of Average New Selling Price vehicles,"sellingprice,  newvehicles, cwh, camping world holdings , automotive retailers",EventVester,SUM(A1+A2+...+An)/n,Ai,Average New Selling Price vehicles,n,Number of Units
CWH,Camping World Holdings Inc,Automotive Retailers,Average selling price - Used vehicles,Average selling price,$,$,Currency value of Average Selling Price vehicles,"sellingprice,  usedvehicles, cwh, camping world holdings , automotive retailers",EventVester,SUM(A1+A2+...+An)/n,Ai,Average Selling Price vehicles,n,Number of Units
CWH,Camping World Holdings Inc,Automotive Retailers,Customers - Active Customers,Customers,#,#,Number of Customers,"customers,  activecustomers, cwh, camping world holdings , automotive retailers",EventVester,A,A,Customers,,
CWH,Camping World Holdings Inc,Automotive Retailers,Good Sam Club members,Good Sam Club members,#,#,Number of Members,"goodsamclub,  members,  goodsamclub,  members, cwh, camping world holdings , automotive retailers",EventVester,A,A,Members,,
CWH,Camping World Holdings Inc,Automotive Retailers,Number of store locations,Number of store locations,stores,#,Number of Store Locations,"storelocations,  storelocations, cwh, camping world holdings , automotive retailers",EventVester,"COUNT(A1, A2,…,An)",Ai,Stores Locations,n,Number of Stores
CWH,Camping World Holdings Inc,Automotive Retailers,Retail locations - Other retail stores,Retail locations,stores,#,Number of Store Locations,"otherretail,  stores, cwh, camping world holdings , automotive retailers",EventVester,"COUNT(A1, A2,…,An)",Ai,Stores Locations,n,Number of Stores
CWH,Camping World Holdings Inc,Automotive Retailers,Retail locations - RV dealerships,Retail locations,#,#,Number of Dealerships Locations,"rvdealerships, cwh, camping world holdings , automotive retailers",EventVester,A,A,Dealerships Locations,,
CWH,Camping World Holdings Inc,Automotive Retailers,Retail locations - RV service & retail centers,Retail locations,#,#,Number of Locations,"rvservice,  retailcenters, cwh, camping world holdings , automotive retailers",EventVester,A,A,Locations,,
CWH,Camping World Holdings Inc,Automotive Retailers,Same store locations,Same store locations,Locations,#,Number of Store Locations,"same,  storelocations,  same,  storelocations, cwh, camping world holdings , automotive retailers",EventVester,"COUNT(A1, A2,…,An)",Ai,Stores Locations,n,Number of Stores
CWH,Camping World Holdings Inc,Automotive Retailers,Same store unit sales - New vehicles,Same store unit sales,stores,$,Currency value of New Store Sales vehicles,"samestore,  unitsales,  newvehicles, cwh, camping world holdings , automotive retailers",EventVester,A-B,A,New Stores Sales vehicles,B,Stores
CWH,Camping World Holdings Inc,Automotive Retailers,Same store unit sales - Used vehicles,Same store unit sales,stores,$,Currency value of Store Sales vehicles,"samestore,  unitsales,  usedvehicles, cwh, camping world holdings , automotive retailers",EventVester,A-B,A,Stores Sales vehicles,B,Stores
CWH,Camping World Holdings Inc,Automotive Retailers,Segment Revenue - Good Sam Services and Plans Revenue,Segment Revenue,$,$,Currency value of Segment Revenue,"segment,  revenue,  goodsamservices,  plans,  revenue, cwh, camping world holdings , automotive retailers",EventVester,"SUM(A1,A2,…,An)",Ai,Segment Revenue,n,Number of Segments
CWH,Camping World Holdings Inc,Automotive Retailers,Segment Revenue - RV and Outdoor Retail Revenue,Segment Revenue,$,$,Currency value of Segment Revenue,"segment,  revenue,  rv,  outdoorretail,  revenue, cwh, camping world holdings , automotive retailers",EventVester,"SUM(A1,A2,…,An)",Ai,Segment Revenue,n,Number of Segments
CWH,Camping World Holdings Inc,Automotive Retailers,Unit sales - New vehicles,Unit sales,vehicles,$,Currency value of New Sales vehicles,"unitsales,  newvehicles, cwh, camping world holdings , automotive retailers",EventVester,A,A,New Sales vehicles,,
CWH,Camping World Holdings Inc,Automotive Retailers,Unit sales - New vehicles sales,Unit sales,$,$,Currency value of New Sales vehicles,"unitsales,  newvehiclessales, cwh, camping world holdings , automotive retailers",EventVester,A,A,New Sales vehicles,,
CWH,Camping World Holdings Inc,Automotive Retailers,"Unit sales - Used vehicles	sales",Unit sales,$,$,Currency value of Sales vehicles,"unitsales,  usedvehicles	sales, cwh, camping world holdings , automotive retailers",EventVester,A,A,Sales vehicles,,
CWH,Camping World Holdings Inc,Automotive Retailers,Unit sales - Used vehicles,Unit sales,vehicles,$,Currency value of Sales vehicles,"unitsales,  usedvehicles, cwh, camping world holdings , automotive retailers",EventVester,A,A,Sales vehicles,,
CWH,Camping World Holdings Inc,Automotive Retailers,Vehicle inventory per location - New vehicle inventory per dealer location,Vehicle inventory per location,$,$,Currency value of per Unit New Vehicle Locations inventory,"vehicle,  inventory,  perlocation,  newvehicle,  inventory,  dealerlocation, cwh, camping world holdings , automotive retailers",EventVester,A/B,A,per Unit New Vehicle Locations inventory,B,Locations
CWH,Camping World Holdings Inc,Automotive Retailers,Vehicle inventory per location - Used vehicle inventory per dealer location,Vehicle inventory per location,$,$,Currency value of per Unit Vehicle Locations inventory,"vehicle,  inventory,  perlocation,  usedvehicleinventory,  dealerlocation, cwh, camping world holdings , automotive retailers",EventVester,A/B,A,per Unit Vehicle Locations inventory,B,Locations
DRVN,Driven Brands Holdings Inc,Automotive Retailers,Revenue by Type - Advertising contributions,Revenue by Type,$,$,Currency value of Revenue,"revenue,  advertisingcontributions, drvn, driven brands holdings , automotive retailers",EventVester,A,A,Revenue,,
DRVN,Driven Brands Holdings Inc,Automotive Retailers,Revenue by Type - Company-operated store sales,Revenue by Type,$,$,Currency value of Store Sales Revenue,"revenue,  company operated,  storesales, drvn, driven brands holdings , automotive retailers",EventVester,A,A,Stores Sales Revenue,,
DRVN,Driven Brands Holdings Inc,Automotive Retailers,Revenue by Type - Franchise royalties and fees,Revenue by Type,$,$,Currency value of Franchise Revenue,"revenue,  franchiseroyalties,  fees, drvn, driven brands holdings , automotive retailers",EventVester,A,A,Franchise Revenue,,
DRVN,Driven Brands Holdings Inc,Automotive Retailers,Revenue by Type - Independently-operated store sales,Revenue by Type,$,$,Currency value of Store Sales Revenue,"revenue,  independentlyoperated,  storesales, drvn, driven brands holdings , automotive retailers",EventVester,A,A,Stores Sales Revenue,,
DRVN,Driven Brands Holdings Inc,Automotive Retailers,Revenue by Type - Supply and other revenue,Revenue by Type,$,$,Currency value of Revenue,"revenue,  supply,  other,  revenue, drvn, driven brands holdings , automotive retailers",EventVester,A,A,Revenue,,
DRVN,Driven Brands Holdings Inc,Automotive Retailers,Same-Store Sales - Car Wash,Same-Store Sales,%,%,Percentage of Store Sales,"same,  storesales,  carwash, drvn, driven brands holdings , automotive retailers",EventVester,(A-B)/A,A,Stores Sales,B,Sales previous period
DRVN,Driven Brands Holdings Inc,Automotive Retailers,Same-Store Sales - Maintenance,Same-Store Sales,%,%,Percentage of Store Sales,"same,  storesales,  maintenance, drvn, driven brands holdings , automotive retailers",EventVester,(A-B)/A,A,Stores Sales,B,Sales previous period
DRVN,Driven Brands Holdings Inc,Automotive Retailers,"Same-Store Sales - Paint, Collision & Glass",Same-Store Sales,%,%,Percentage of Store Sales,"same,  storesales,  paint,  collision,  glass, drvn, driven brands holdings , automotive retailers",EventVester,(A-B)/A,A,Stores Sales,B,Sales previous period
DRVN,Driven Brands Holdings Inc,Automotive Retailers,Same-Store Sales - Platform Services,Same-Store Sales,%,%,Percentage of Store Sales,"same,  storesales,  platformservices, drvn, driven brands holdings , automotive retailers",EventVester,(A-B)/A,A,Stores Sales,B,Sales previous period
DRVN,Driven Brands Holdings Inc,Automotive Retailers,Segment Revenue - Car Wash,Segment Revenue,$,$,Currency value of Segment Revenue,"segment,  revenue,  carwash, drvn, driven brands holdings , automotive retailers",EventVester,"SUM(A1,A2,…,An)",Ai,Segment Revenue,n,Number of Segments
DRVN,Driven Brands Holdings Inc,Automotive Retailers,Segment Revenue - Corporate / Other,Segment Revenue,$,$,Currency value of Segment Revenue,"segment,  revenue,  corporate,  other, drvn, driven brands holdings , automotive retailers",EventVester,"SUM(A1,A2,…,An)",Ai,Segment Revenue,n,Number of Segments
DRVN,Driven Brands Holdings Inc,Automotive Retailers,Segment Revenue - Maintenance,Segment Revenue,$,$,Currency value of Segment Revenue,"segment,  revenue,  maintenance, drvn, driven brands holdings , automotive retailers",EventVester,"SUM(A1,A2,…,An)",Ai,Segment Revenue,n,Number of Segments
DRVN,Driven Brands Holdings Inc,Automotive Retailers,"Segment Revenue - Paint, Collision & Glass",Segment Revenue,$,$,Currency value of Segment Revenue,"segment,  revenue,  paint,  collision,  glass, drvn, driven brands holdings , automotive retailers",EventVester,"SUM(A1,A2,…,An)",Ai,Segment Revenue,n,Number of Segments
DRVN,Driven Brands Holdings Inc,Automotive Retailers,Segment Revenue - Platform Services,Segment Revenue,$,$,Currency value of Segment Revenue,"segment,  revenue,  platformservices, drvn, driven brands holdings , automotive retailers",EventVester,"SUM(A1,A2,…,An)",Ai,Segment Revenue,n,Number of Segments
DRVN,Driven Brands Holdings Inc,Automotive Retailers,Store Count - Car Wash,Store Count,stores,$,Currency value of Store Count,"store,  count,  carwash, drvn, driven brands holdings , automotive retailers",EventVester,"SUM(A1,A2,…,An)",Ai,Stores Count,n,Number of Stores
DRVN,Driven Brands Holdings Inc,Automotive Retailers,Store Count - Maintenance,Store Count,stores,$,Currency value of Store Count,"store,  count,  maintenance, drvn, driven brands holdings , automotive retailers",EventVester,"SUM(A1,A2,…,An)",Ai,Stores Count,n,Number of Stores
